"Visit Date",Team,"Dist. Rep.","Business Name","Visit Notes",Orders,"Image 1","Image 2","Image 3","Image 4"
"04/28/26 18:59:59ET",Kelley,,"North End Tavern (CHS)","Dropped off Beach Bully stickers for their tap handle. Also left ICL, Active, JJ, DN, ICL, Active & Bramble. They seem interested in ICL. I’m leaving my card so if they decide they want to go with it, they can give me a call..",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0e78ea3a76.jpg,,,
"04/28/26 19:06:21ET",Gallo,Moore,"Publix #0633 (CHS)","OOS ICL 2/12",0,,,,
"04/28/26 14:43:04ET",Hamilton,Dreher,"Publix #1081 (CHS)","OOS ICL 2/12",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0ab574c52d.jpg,,,
"04/28/26 20:43:22ET",Gallo,Greegor,"Publix #1145 (CHS)","Need order of  ICL 2/12",1,,,,
"04/28/26 18:58:34ET",Gallo,Scruggs,"Publix #1599 (CHS)","OOS - 2/12 ICL",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0e73974e12.jpg,,,
"04/28/26 16:32:28ET",Hamilton,Dreher,"Publix #1646 (CHS)","Good stock of ICL 2/12 and Sb damn yankee",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0c4fa82dd8.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0c4fb65d7b.jpg,,
"04/28/26 19:28:06ET",Gallo,Williams,"Refuel #1060 (CHS)","New DY 19.2 on shelf and Active ",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0ee24d27e5.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0ee257dec1.jpg,,
"04/28/26 16:47:16ET",Hamilton,Rutledge,"Refuel #55 (CHS)","First time seeing active here in the past month. 3 packs",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0c873bf3f3.jpg,,,
"04/28/26 21:02:47ET",Gallo,Kuffel,"Spinx #368 (CHS)","OOS ICL / no tag 
OOS CHILL ",1,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f1045541582.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f1045633481.jpg,,
"04/28/26 19:52:05ET",Gallo,Williams,"Spinx #370 (CHS)","Solid stock of2/12 and Chill-  added 19.2 yankee",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0f3c3538fc.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0f3c43e55c.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f0f3c4e267d.jpg,
"04/28/26 20:42:11ET",Kelley,,"Tin & Tallow (CHS)","I’ve been texting Tyler. He told me he needed a tap panel so I just dropped one off. He was not here today, so I left it with one of the girls behind the front counter..",0,,,,
"04/28/26 19:50:10ET",Mayer,,"TOP DAWG TAVERN","Spoke to Kyle Juice Juice is moving well, still needs table tents and damn Yankee handle
 ",0,,,,
"04/28/26 21:28:24ET",Gallo,Scruggs,"Total Wine & More #702-W Ashley (CHS)","Low inventory and OOS ",4,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f10a56d84fe.jpg,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69f10a5778587.jpg,,
"04/27/26 18:37:52ET",Kelley,Rohal,"Buffalo Wild Wing-Bluffton (CHS)","Finally, finally, finally met with Kat!!! She says Yankee sales have been down not because of quality of the beer or anything else other than the fact that she thinks people are wanting to spend less money. Once she said that I instantly thought of ISLAND brand! She also said when we provided her with coasters, it seemed to help with Yankee sales too. So I showed her ICL and Active pricing as well as our coaster program which would kill two birds with one stone. She gave me her email so I could send her more information on everything. I left her with my card and hopefully I’ll hear from her soon..",0,,,,
"04/27/26 17:36:55ET",Mayer,Menard,"Co (CHS)","Spoke with bartender,going to carrying Damn Yankee draft",0,https://bogmayer.bevtrack.net/assets/bogmayer/img/meetingImg/69ef8296e1f35.jpg,,,
"04/27/26 22:24:07ET",Mayer,,"Dog & Duck - MC (CHS)","Wants Orangutang 1/2",1,,,,
"04/27/26 19:37:31ET",Kelley,Rohal,"Giuseppi's-Bluffton (CHS)","Lori was not in today. She’ll be in tomorrow until 2 PM. I spoke with the assistant manager. I dropped off samples of ICL and Active. They currently carry Yankee and JJ. She seemed to be interested in ICL and Active especially the prices on them. I will follow up with them tomorrow.",0,,,,
"04/27/26 22:22:47ET",Mayer,,"Home Team BBQ (COLA)","Spoke with Rachel at home team they are really trying to get their hands on the Kolsch.  Mentioned did you use and dance naked they really want the kolsch.  Would buy atleast 2halves at a time",0,,,,
"04/27/26 22:26:46ET",Mayer,Berardelli,"Islander 71 - IOP (CHS)","Wants Livin Easy cans, mentioned he could pick up ‘93 Lager or BellyItcher",0,,,,
"04/27/26 21:30:08ET",Mayer,,"TOP DAWG TAVERN","Currently has active, JJ, DY",0,,,,

"Generated 05/22/2026 9:44 AM by Jackson Hamilton"
